POSTED_BY,UNDER_CONSTRUCTION,RERA,BHK_NO.,BHK_OR_RK,SQUARE_FT,READY_TO_MOVE,RESALE,ADDRESS,LONGITUDE,LATITUDE,TARGET(PRICE_IN_LACS)
Owner,0,0,2,BHK,1055.099648,1,1,"Wakad,Pune",18.5993,73.7625,90.0
Dealer,0,1,3,BHK,1160.0316369999998,1,1,"Thakur Village,Lalitpur",12.91668,77.59196,220.0
Dealer,0,1,2,BHK,849.0766292000002,1,1,"Undri,Pune",18.452663,73.93104,40.0
Owner,0,0,3,BHK,1302.559415,1,1,"Vasco,Goa",22.82281,73.303212,57.0
Dealer,0,0,2,BHK,870.0481302999999,1,1,"Bishnupur,Kolkata",22.710469,88.793352,23.5
Dealer,0,0,3,BHK,1350.364964,1,1,"Mansarovar,Jaipur",26.8626,75.7633,37.0
Dealer,0,1,3,BHK,1980.067322,1,1,"Wadala,Lalitpur",24.69028,78.41889,300.0
Dealer,0,0,2,BHK,997.1014493,1,1,"Umergam,Vapi",20.366670000000003,72.9,17.2
Dealer,0,1,2,BHK,1249.917769,1,1,"Marol,Maharashtra",19.111438,72.878724,190.0
Dealer,0,0,2,BHK,1342.175904,1,1,"Electronics City Phase 1,Bangalore",12.840956,77.659441,85.0
Dealer,0,0,3,BHK,1650.077181,1,1,"Chembur (East),Lalitpur",19.05871,72.89969,310.0
Dealer,0,0,2,BHK,1317.027281,1,1,"Sector-77 Noida,Noida",28.568096,77.390253,70.0
Owner,0,0,2,BHK,1197.809719,1,1,"Bhayli,Vadodara",22.288976,73.128222,35.0
Owner,0,0,2,BHK,1146.072098,1,1,"Mohamadwadi,Pune",18.52361,73.84778,55.0
Dealer,0,0,1,BHK,525.030525,1,1,"Lokhandwala Kandivali East,Mumbai",19.1955,72.8728,86.0
Dealer,0,1,3,BHK,1640.240569,1,1,"Sector-45 Noida,Noida",28.553374,77.355611,90.0
Dealer,1,1,1,BHK,743.8231469,0,1,"Badlapur (East),Lalitpur",24.69028,78.41889,28.6
Dealer,1,1,2,BHK,1250.0,0,1,"Zirakpur,Chandigarh",30.662283,76.822397,55.0
Owner,0,0,2,BHK,630.1197227000001,1,1,"Darbargadh,Morbi",22.431265,70.608135,20.0
Dealer,0,0,2,BHK,1480.0818769999998,1,1,"Sector-86 Gurgaon,Gurgaon",28.397468,76.945489,94.0
Dealer,0,0,2,BHK,1098.538425,1,0,"Pallavaram,Chennai",12.968,80.1502,69.9
Owner,0,0,2,BHK,650.0541712,1,1,"Yanamalakuduru,Vijayawada",16.485583,80.66242199999999,30.0
Dealer,0,1,4,BHK,2535.101404,1,1,"Sector-93 A Noida,Noida",21.0,77.0,130.0
Dealer,1,1,3,BHK,84210.52632,0,0,"Kharadi,Lalitpur",18.5438,73.9438,9200.0
Dealer,0,0,1,BHK,604.0361865,1,1,"Baner,Pune",18.558319,73.77588,43.4
Owner,0,0,3,BHK,1300.052002,1,1,"Jp Nagar 1 St Phase Shakambari Nagara,Bangalore",12.912064,77.579325,100.0
Dealer,0,1,3,BHK,1240.226476,1,1,"Sector 84 Faridabad,Faridabad",28.40473,77.367514,46.0
Owner,0,0,2,BHK,1155.234657,1,1,"Medical College Pilibhit Bypass Road,Bareilly",28.63333,79.76666999999999,32.0
Dealer,0,0,1,BHK,650.0426257,1,1,"Sector 11 Kharghar,Mumbai",19.037971,73.070481,61.0
Owner,0,0,3,BHK,1800.288046,1,1,"Trimulgherry,Secunderabad",17.47111,78.50944,75.0
Owner,0,0,3,BHK,1350.256549,1,1,"Uttarahalli,Bangalore",12.90579,77.54264,50.0
Owner,0,0,1,BHK,750.1875468999999,1,1,"Vemali,Vadodara",22.35962,73.187321,20.0
Dealer,0,0,4,BHK,2800.0,1,1,"Gotri Road,Vadodara",22.312358,73.145436,75.6
Dealer,1,1,1,BHK,676.3636364,0,1,"Thanisandra,Bangalore",13.055985,77.622157,37.2
Dealer,0,0,3,BHK,1434.13235,1,1,"Sector-35G Kharghar,Lalitpur",24.69028,78.41889,140.0
Dealer,1,1,2,BHK,627.0499711,0,0,"Thanisandra,Bangalore",13.055985,77.622157,65.0
Dealer,0,0,1,BHK,790.0487477,1,1,"Chikan Ghar,Lalitpur",24.69028,78.41889,47.0
Dealer,1,1,2,BHK,941.2167365,0,1,"Majiwada,Maharashtra",19.218498,72.992114,110.0
Dealer,0,0,1,BHK,529.6394378,1,1,"Wadala East,Maharashtra",19.014858,72.8662,130.0
Dealer,1,1,2,BHK,735.1837959,0,0,"Sohna,Gurgaon",28.25,77.07,29.4
Owner,0,0,3,BHK,1350.08438,1,1,"Vytilla,Kochi",9.966018,76.318152,72.0
Dealer,0,1,1,BHK,644.9803702,1,1,"Punawale,Pune",18.637802,73.745912,34.5
Dealer,0,1,3,BHK,2069.8892,1,1,"Sector-107 Noida,Noida",28.546788,77.37849399999999,170.0
Owner,0,0,1,BHK,339.8058252,1,1,"Mithila,Bankura",23.244599,87.08368,4.9
Dealer,1,0,2,BHK,884.1036414999999,0,1,"Tathawade,Pune",18.6182,73.7447,50.5
Builder,0,1,3,BHK,1307.317073,1,0,"Katara Hills,Bhopal",23.185756,77.498465,26.8
Owner,0,0,2,BHK,500.0,1,1,"Vedapatti,Coimbatore",10.995621,76.88441999999999,20.0
Dealer,1,1,2,BHK,845.0406676000001,0,1,"Kandivali (East),Lalitpur",19.1955,72.8728,160.0
Dealer,1,1,3,BHK,980.4339486,0,1,"Kandivali (East),Lalitpur",19.1955,72.8728,230.0
Owner,0,0,3,BHK,1594.202899,1,1,"BTM Layout,Bangalore",12.96991,77.59796,110.0
Dealer,0,0,2,BHK,960.9884453,1,1,"Magarpatta,Pune",18.510861,73.926175,84.0
Dealer,1,1,3,BHK,1733.860994,0,1,"Mastemau,Lucknow",26.80382,81.028655,70.1
Dealer,0,0,3,BHK,1200.0,1,1,"Jagdeo Path,Patna",25.61,85.14139,48.0
Dealer,0,0,3,BHK,2920.317063,1,1,"Defence Colony,Bangalore",28.5734,77.2307,490.0
Dealer,1,0,2,BHK,11744.96644,0,1,"Vepagunta,Visakhapatnam",17.779870000000003,83.21393,35.0
Owner,0,0,3,BHK,1305.948,1,1,"Taratala,Kolkata",22.388876,88.13528000000001,110.0
Dealer,0,0,2,BHK,749.9318244,1,1,"New Sanghvi,Pune",18.57942,73.815235,55.0
Dealer,1,0,4,BHK,4450.11996,0,1,"M.G Road,Bangalore",12.973564,77.619936,1150.0
Owner,0,0,2,BHK,1222.120379,1,1,"Ashirvad Colony,Bangalore",12.96991,77.59796,80.0
Dealer,0,0,3,BHK,951.1170095,1,1,"Action Area III,Kolkata",22.54111,88.33778000000001,43.0
Dealer,0,0,2,BHK,1300.156331,1,1,"Sector 84 Faridabad,Faridabad",28.40473,77.367514,49.9
Dealer,0,1,5,BHK,5705.655311,1,0,"Sector-102 Gurgaon,Gurgaon",28.479440000000004,76.971432,340.0
Dealer,0,1,3,BHK,174909.0909,1,0,"Sector-109 Gurgaon,Gurgaon",28.510825,77.006087,9620.0
Dealer,1,0,1,BHK,635.039223,0,1,"Ulwe,Lalitpur",24.69028,78.41889,34.0
Owner,0,0,2,BHK,1062.281723,1,1,"Kereguddadahalli,Bangalore",13.079235,77.517166,36.5
Builder,1,0,2,BHK,718.4210526,0,0,"Salt Lake,Kolkata",22.54111,88.33778000000001,27.3
Owner,0,0,3,BHK,1420.959147,1,1,"T C PALYA MAIN ROAD,Bangalore",28.776296,77.504595,120.0
Owner,0,0,2,BHK,1100.244499,1,1,"Mallappa Layout,Bangalore",12.96991,77.59796,45.0
Dealer,0,0,3,BHK,1610.070258,1,1,"Meera Nagar,Pune",26.688666,81.375917,220.0
Dealer,0,0,2,BHK,1046.167842,1,1,"Action area 1A,Kolkata",22.582439,88.451577,46.0
Owner,0,1,2,BHK,930.2325581,1,1,"Gotri,Vadodara",22.312358,73.145436,32.0
Owner,0,1,3,BHK,1601.195559,1,1,"Chokkanahalli,Bangalore",13.083275,77.628516,75.0
Dealer,0,0,2,BHK,750.0,1,1,"Sector-79 Mohali,Mohali",30.678174,76.712936,45.0
Dealer,0,1,2,BHK,936.2279512,1,1,"Lohegaon,Pune",18.595456,73.946088,41.4
Dealer,0,0,2,BHK,1275.0223130000002,1,1,"Lower Parel,Lalitpur",18.996305,72.827789,500.0
Dealer,0,0,1,BHK,700.0,1,1,"Bhandup (West),Lalitpur",19.147866,72.932609,98.0
Dealer,1,1,3,BHK,842.4226301000001,0,0,"Mulund (West),Lalitpur",19.1759,72.9522,190.0
Owner,0,1,2,BHK,1099.29078,1,1,"Vadsar,Vadodara",22.3,73.2,15.5
Owner,0,1,3,BHK,1562.2128289999998,1,1,"Hosa Road,Bangalore",12.863589,77.656426,85.0
Owner,0,0,2,BHK,1000.0,1,1,"Gubbalala,Bangalore",12.96991,77.59796,44.5
Dealer,1,0,3,BHK,1163.027953,0,1,"VIP Road,Guwahati",22.616946,88.431928,57.0
Owner,0,0,3,BHK,1400.180668,1,1,"Samardha,Bhopal",23.33225,77.58272,31.0
Owner,0,0,2,BHK,1255.01133,1,1,"Sector-4 Vaishali,Ghaziabad",28.644695,77.33895600000001,72.0
Owner,0,0,1,BHK,725.0880463999999,1,1,"Lohegaon,Pune",18.595456,73.946088,35.0
Dealer,1,0,3,BHK,1097.959184,0,1,"Fuljhore,Durgapur",23.55,87.32,26.9
Dealer,0,0,1,BHK,734.9762214,1,1,"Sector 35I Kharghar,Maharashtra",18.96,72.82,68.0
Dealer,1,1,1,BHK,8072.009292,0,1,"Ghodbunder Road,Lalitpur",24.69028,78.41889,69.5
Owner,0,0,1,BHK,749.6592458,1,1,"Amroli,Surat",21.23994,72.85651999999999,16.5
Dealer,0,0,2,BHK,780.2340702,1,1,"Suman Sankul Apartment,Maharashtra",18.96,72.82,18.0
Dealer,0,0,2,BHK,1146.114244,1,1,"Yemlur,Bangalore",12.96991,77.59796,93.5
Dealer,0,0,1,RK,350.0072918,1,1,"Adharwadi,Lalitpur",24.69028,78.41889,24.0
Dealer,0,0,4,BHK,2550.239723,1,1,"Kalyani Nagar,Pune",18.5481,73.8995,250.0
Dealer,0,1,2,BHK,824.0197007,1,1,"Ghodbunder Road,Lalitpur",24.69028,78.41889,87.0
Owner,0,0,2,BHK,935.1432881,1,1,"Waluj,Aurangabad",19.788469,75.23066700000001,31.0
Dealer,1,0,2,BHK,823.3333332999999,0,1,"Joka,Kolkata",22.452032,88.298947,24.7
Dealer,0,1,1,BHK,750.0,1,1,"Mira Road East,Mumbai",19.2836,72.8675,60.0
Owner,0,0,2,BHK,1110.026836,1,1,"Mahamayatala,Kolkata",22.54111,88.33778000000001,45.5
Builder,1,1,1,RK,366.5776195,0,0,"Khanda Colony,Lalitpur",24.69028,78.41889,49.4
Owner,0,1,2,BHK,1098.059244,1,1,"Valkeshwari,Jamnagar",22.473819,70.05781,43.0
Owner,0,0,2,BHK,900.0,1,1,"Kovur,Chennai",13.011583,80.123114,63.0
Dealer,0,0,2,BHK,1094.391245,1,1,"Alwar Bypass Road,Bhiwadi",28.2102,76.8606,24.0
Owner,0,1,3,BHK,1375.305623,1,1,"Mihan,Nagpur",21.15389,79.08306,45.0
Dealer,0,1,3,BHK,1981.178801,1,1,"Doddakallasandra,Bangalore",12.880993,77.557654,120.0
Dealer,0,0,2,BHK,1157.024793,1,1,"Vaibhav Khand,Ghaziabad",28.9196,76.8972,70.0
Dealer,1,0,2,BHK,1219.688744,0,1,"SUM Hospital,Bhubaneswar",20.26444,85.82806,33.7
Dealer,0,0,4,BHK,1910.079342,1,1,"Sector-20 Panchkula,Panchkula",30.6665,76.8625,130.0
Owner,0,0,3,BHK,1297.0168609999998,1,1,"Kolathur,Kanchipuram",12.942243,79.99264699999999,60.0
Dealer,1,1,2,BHK,993.75,0,1,"Mumbra,Mumbai",19.17667,73.02221999999999,47.7
Dealer,0,0,3,BHK,1953.506544,1,1,"New Town,Kolkata",22.5922,88.484911,100.0
Dealer,0,1,1,BHK,618.0175897,1,1,"Electronics City Phase 1,Bangalore",12.840956,77.659441,52.0
Dealer,0,1,2,BHK,1250.0,1,1,"Gomti Nagar Extension,Lucknow",21.0,77.0,57.5
Dealer,0,0,2,BHK,1106.074343,1,1,"Kodihalli,Bangalore",13.177301000000002,77.458221,61.0
Owner,0,0,2,BHK,1000.0,1,1,"Race Course Circle,Vadodara",22.3146,73.1643,32.0
Dealer,0,1,3,BHK,2205.620776,1,1,"Piplya Kumar,Indore",22.761472,75.911242,62.0
Owner,0,0,2,BHK,816.2031439,1,1,"Sonarpur,Kolkata",22.4426,88.4304,27.0
Dealer,0,0,2,BHK,638.076866,1,1,"Dombivli (East),Mumbai",19.2167,73.0833,43.0
Dealer,0,1,3,BHK,1724.853746,1,1,"Sector-137 Noida,Noida",28.506454,77.40956800000001,91.4
Dealer,0,0,1,BHK,665.0496831,1,1,"Goregaon (West),Lalitpur",19.161955,72.839616,85.0
Owner,0,0,3,BHK,1300.148588,1,1,"Shivane,Pune",18.466551000000003,73.789732,70.0
Dealer,1,0,3,BHK,3187.641758,0,1,"Armane Nagar,Bangalore",13.02375,77.57785200000001,520.0
Dealer,0,1,3,BHK,1183.548673,1,1,"Kanjur Marg (East),Mumbai",19.221571,73.042474,240.0
Dealer,0,0,2,BHK,1186.186186,1,1,"Pritam Nagar,Allahabad",25.459199,81.787387,47.4
Dealer,1,0,1,BHK,759.6970392000001,0,1,"Navare Nagar,Lalitpur",19.191749,73.203641,33.1
Dealer,0,0,3,BHK,1650.165017,1,1,"Ruby Hosp. Main Road,Kolkata",22.513667,88.401425,150.0
Dealer,0,1,2,BHK,592.0913512,1,1,"Sector 86 Faridabad,Faridabad",28.406388,77.342588,28.0
Dealer,0,0,2,BHK,955.1098376,1,1,"Mira Bhayandar,Maharashtra",19.30405,72.813559,80.0
Dealer,0,1,2,BHK,702.8332967,1,1,"Malad (West),Lalitpur",19.1849,72.8347,160.0
Owner,0,0,3,BHK,910.2730819,1,1,"Kolar Road,Bhopal",23.163669,77.422617,28.0
Dealer,0,0,2,BHK,700.022106,1,1,"Samata Nagar,Lalitpur",19.206252,72.962035,95.0
Owner,0,0,3,BHK,1980.00198,1,1,"Ramprastha Greens,Ghaziabad",28.651918,77.348794,200.0
Dealer,0,1,3,BHK,1350.037801,1,1,"Goregaon (West),Mumbai",19.161955,72.839616,250.0
Dealer,1,1,2,BHK,711.6804555,0,1,"Kanjur Marg (East),Mumbai",19.221571,73.042474,160.0
Dealer,1,0,2,BHK,689.9563319,0,1,"New Barrakpur,Kolkata",22.680731,88.442807,15.8
Dealer,0,1,3,BHK,1730.214675,1,1,"Sector-79 Noida,Noida",28.558047,77.392752,108.0
Dealer,1,0,2,BHK,620.0140537000001,0,1,"Mulund (East),Lalitpur",19.1649,72.9608,150.0
Dealer,0,0,3,BHK,1625.406352,1,1,"Mahalakshmi Layout,Bangalore",13.009576,77.54656700000001,130.0
Owner,0,0,2,BHK,740.0098667999999,1,1,"Akshayanagara East,Bangalore",12.96991,77.59796,30.0
Owner,0,0,1,BHK,439.0779363,1,1,"Sevoke Road,Siliguri",26.724219,88.326357,20.0
Dealer,0,0,2,BHK,1015.056674,1,1,"Hadapsar,Pune",18.49667,73.94167,120.0
Owner,0,0,3,BHK,2400.0,1,1,"6th block Koramangala,Bangalore",12.9259,77.6229,330.0
Dealer,0,0,2,BHK,850.0510031,1,1,"Sector-49 Noida,Noida",28.564519,77.366816,25.0
Dealer,0,0,3,BHK,1299.929095,1,1,"City Center,Gwalior",26.209302,78.194369,55.0
Dealer,1,1,3,BHK,1661.129568,0,1,"Sector-88 Mohali,Mohali",30.684523,76.691728,80.0
Owner,0,0,2,BHK,719.3143557,1,1,"Urapakkam West,Chennai",12.86561,80.085466,23.5
Dealer,1,1,2,BHK,729.9962078,0,1,"Balkum,Maharashtra",19.222101,72.988231,77.0
Dealer,0,1,1,BHK,533.0019331999999,1,1,"Avadi,Chennai",21.490368,73.338475,19.3
Owner,0,0,1,BHK,667.0372428999999,1,1,"Prashant Nagar,Nagpur",21.18049,79.070097,36.0
Dealer,0,0,2,BHK,1018.0472,1,1,"Sector 19 Kharghar,Maharashtra",19.048979,73.078232,110.0
Dealer,1,1,3,BHK,1428.137344,0,1,"Palanpur Gam,Surat",24.17311,72.416912,47.0
Owner,0,0,3,BHK,1796.324444,1,1,"6th Phase JP Nagar,Bangalore",35.0,136.0,130.0
Dealer,0,1,2,BHK,807.0054945,1,1,"Amlidih,Raipur",21.213822,81.676956,23.5
Dealer,1,1,3,BHK,1342.182891,0,1,"Bannerghatta Road,Bangalore",12.808137,77.58308000000001,91.0
Dealer,0,0,3,BHK,2400.0,1,1,"Khar West,Maharashtra",19.0705,72.8309,750.0
Owner,0,0,3,BHK,1153.039832,1,1,"Kundalahalli Colony,Bangalore",12.97045,77.712284,55.0
Dealer,0,0,2,BHK,1150.0,1,1,"Kharghar,Maharashtra",19.038205,73.06612,92.0
Owner,0,0,2,BHK,900.0,1,1,"Harsha Layout,Bangalore",12.96991,77.59796,36.0
Owner,0,0,2,BHK,1199.904008,1,1,"Nallampalayam,Coimbatore",11.04795,76.95541800000001,50.0
Dealer,1,1,2,BHK,603.4140532,0,0,"Kasar vadavali,Lalitpur",24.6902,78.416,76.0
Owner,0,0,3,BHK,1325.205407,1,1,"Oragadam,Chennai",13.09,80.27,50.0
Owner,0,0,2,BHK,1200.141193,1,1,"Kodunthirapully,Palakkad",10.77917,76.65472,34.0
Dealer,0,1,3,BHK,1865.403932,1,1,"Panvel,Lalitpur",18.966114,73.148278,130.0
Owner,0,0,3,BHK,1900.121803,1,1,"Kasavanhalli,Bangalore",12.9077,77.6755,78.0
Dealer,0,0,2,BHK,865.0952858999999,1,1,"Guduvancheri,Chennai",12.842686,80.063733,34.5
Dealer,1,1,3,BHK,1100.125331,0,0,"Kanakpura Road,Bangalore",12.896796,77.5724,79.0
Dealer,1,1,2,BHK,1108.62069,0,1,"Taloja Panchanand,Lalitpur",24.69028,78.41889,64.3
Dealer,0,1,2,BHK,812.3270632,1,1,"Parel,Maharashtra",18.996549,72.842967,320.0
Owner,0,0,2,BHK,797.1412864,1,1,"Kaspapuram,Chennai",12.886236,80.148862,29.0
Dealer,0,0,1,BHK,650.0541712,1,1,"Sector 5 Ulwe,Lalitpur",22.575343,88.433715,48.0
Dealer,1,1,3,BHK,1582.946391,0,0,"Nagavara,Bangalore",13.036,77.6226,150.0
Dealer,0,1,3,BHK,1600.0,1,1,"Airoli,Mumbai",19.155552,72.997112,180.0
Owner,0,0,3,BHK,1920.307249,1,1,"Vasna-Bhayli-Road,Vadodara",22.288976,73.128222,40.0
Dealer,0,0,3,BHK,1725.3774260000002,1,1,"Crossing Republik,Ghaziabad",28.629811,77.434197,48.0
Owner,0,0,3,BHK,1260.239445,1,1,"Ramchandrapur,Kolkata",22.459643,88.329002,60.0
Owner,0,0,3,BHK,1414.027149,1,1,"Gahunje,Pune",18.674295,73.70211,200.0
Dealer,1,1,2,BHK,1315.037164,0,1,"Mansarovar,Jaipur",26.8626,75.7633,46.0
Dealer,1,1,3,BHK,1219.059734,0,1,"Mulund (West),Lalitpur",19.1759,72.9522,230.0
Dealer,0,1,3,BHK,745.0523865,1,1,"Sector 88 Faridabad,Faridabad",28.431862,77.351104,32.0
Dealer,0,0,3,BHK,1717.8441059999998,1,1,"Arcot Road,Chennai",26.340786,78.94720600000001,160.0
Owner,0,0,2,BHK,1075.046516,1,1,"Sector-120 Noida,Noida",28.585757,77.396668,52.0
Dealer,0,0,2,BHK,925.0243427,1,1,"Sector-44 Noida,Noida",28.552626,77.33394799999999,28.5
Owner,0,0,3,BHK,1224.846894,1,1,"Hoskote,Bangalore",13.07,77.8,42.0
Dealer,0,0,3,BHK,1782.042495,1,1,"Deonar,Lalitpur",24.69028,78.41889,390.0
Owner,0,0,2,BHK,1449.835685,1,1,"Vaishali Nagar,Jaipur",26.91868,75.750399,75.0
Dealer,1,0,3,BHK,1600.0,0,1,"Thane West,Lalitpur",19.18,72.96333,160.0
Owner,0,0,2,BHK,857.1428571,1,1,"Hadapsar,Pune",18.49667,73.94167,45.0
Dealer,0,0,2,BHK,1079.136691,1,1,"Shankar Kalat Nagar,Pune",19.957301,73.839897,81.0
Dealer,0,0,4,BHK,3252.244048,1,1,"Whitefield,Bangalore",12.9958935,77.761394,250.0
Owner,0,0,3,BHK,1223.362273,1,1,"Kothi Char Rasta,Vadodara",21.569257,72.834546,31.0
Owner,0,0,3,BHK,1592.215834,1,1,"Sector-137 Noida,Noida",28.506454,77.40956800000001,72.0
Dealer,0,0,1,BHK,430.0101845,1,1,"Sector 3 Charkop,Maharashtra",18.96,72.82,76.0
Dealer,0,1,2,BHK,901.463144,1,1,"Tilak Nagar,Lalitpur",28.6396,77.0884,130.0
Owner,0,0,2,BHK,1100.034376,1,1,"Khodiyar Colony,Jamnagar",22.474577,70.04974200000001,32.0
Dealer,0,1,4,BHK,2258.064516,1,0,"Sector-106 Gurgaon,Gurgaon",28.50437,76.996356,140.0
Dealer,1,1,2,BHK,683.0341897000001,0,1,"Kanjur Marg (East),Mumbai",19.221571,73.042474,180.0
Dealer,0,0,3,BHK,1782.8200969999998,1,1,"Akshaya Nagar,Bangalore",12.96991,77.59796,110.0
Dealer,1,0,1,BHK,404.0237467,0,1,"Majiwada,Lalitpur",19.218498,72.992114,49.0
Owner,0,0,2,BHK,1180.376245,1,1,"Bengeri,Hubli",15.311595,75.133498,32.0
Dealer,1,0,2,BHK,998.8776655,0,1,"Kharadi,Pune",18.5438,73.9438,44.5
Owner,0,0,2,BHK,1800.0,1,1,"Pator Kuchi,Guwahati",26.111754,91.802254,45.0
Owner,0,0,3,BHK,1571.16451,1,1,"Silver Springs Layout,Bangalore",12.857176,77.592324,85.0
Dealer,0,1,3,BHK,1860.407352,1,1,"Zirakpur,Chandigarh",30.662283,76.822397,74.9
Dealer,0,0,5,BHK,3375.0,1,0,"Sector-48 Gurgaon,Gurgaon",28.415742,77.028867,270.0
Dealer,0,0,3,BHK,1840.168244,1,1,"Vemali,Vadodara",22.35962,73.187321,70.0
Dealer,0,1,3,BHK,1883.767535,1,1,"Zirakpur,Chandigarh",30.662283,76.822397,84.6
Dealer,0,1,1,BHK,700.0,1,1,"Taloja Panchanand,Lalitpur",24.69028,78.41889,35.0
Dealer,0,0,1,BHK,550.0550055,1,1,"Morya Executive Kanadia Road,Indore",45.1,-63.5,15.0
Dealer,0,0,3,BHK,1300.7122949999998,1,1,"Dahisar (East),Lalitpur",19.256471,72.868815,210.0
Owner,0,1,3,BHK,1480.111008,1,1,"Uttarahalli,Bangalore",12.90579,77.54264,80.0
Dealer,0,0,3,BHK,1433.928965,1,1,"Sector-28 Noida,Noida",28.5722,77.3331,130.0
Owner,0,0,2,BHK,1059.907834,1,1,"Mansarovar,Jaipur",26.8626,75.7633,23.0
Owner,0,0,2,BHK,1280.2275960000002,1,1,"Gnanapragasam Nagar,Pondicherry",12.246639,79.847573,54.0
Dealer,1,1,4,BHK,1149.852886,0,1,"Worli,Mumbai",19.0167,72.8167,680.0
Dealer,0,0,3,BHK,1500.115393,1,1,"Sector 36 Kharghar,Lalitpur",19.071749,73.080575,130.0
Owner,0,0,3,BHK,2027.369488,1,1,"Subhanpura,Vadodara",22.318485,73.162544,80.0
Dealer,0,0,3,BHK,2063.357204,1,1,"Marathahalli,Bangalore",12.95619,77.70194000000001,170.0
Dealer,0,0,1,BHK,747.1049682,1,1,"Sughad,Gandhinagar",23.126218,72.628827,20.0
Owner,0,0,3,BHK,2000.0,1,1,"Bommanahalli,Bangalore",12.907374,77.625811,69.0
Owner,0,0,2,BHK,719.9868345,1,1,"Andheri (West),Maharashtra",19.139348,72.820458,350.0
Dealer,0,0,1,BHK,800.0,1,1,"Sector 20 Kharghar,Lalitpur",19.049214000000003,73.072916,56.0
Owner,0,0,3,BHK,2059.569075,1,1,"Morar,Gwalior",26.222194,78.22545500000001,65.0
Dealer,0,0,4,BHK,3500.011667,1,1,"Juhu Scheme,Lalitpur",19.1026,72.8243,1500.0
Owner,0,0,2,BHK,1000.0,1,1,"Kovaipudur,Coimbatore",11.0,76.96667,30.0
Dealer,0,0,3,BHK,1624.187906,1,1,"Wanowrie,Pune",18.52361,73.84778,130.0
Dealer,0,0,2,BHK,1401.755241,1,1,"Gokuldham,Maharashtra",18.957085,72.823163,230.0
Owner,0,0,3,BHK,1600.0,1,1,"Surya Nagar,Ghaziabad",28.668757,77.32633,80.0
Owner,0,1,3,BHK,1350.024546,1,1,"Sector-75 Noida,Noida",28.576117,77.382136,55.0
Dealer,0,1,1,BHK,685.0272613,1,1,"Sector-3 Ulwe,Mumbai",19.000869,73.118903,49.0
Owner,0,1,3,BHK,1648.160999,1,1,"Nallurhalli,Bangalore",12.96991,77.59796,95.0
Dealer,0,0,1,BHK,600.0282366,1,1,"Sector 8 Airoli,Lalitpur",19.216097,72.821721,85.0
Builder,1,1,2,BHK,1102.071006,0,0,"Gogol,Margao",15.2882,73.9903,59.6
Owner,0,0,2,BHK,898.8764045,1,1,"New Town,Kolkata",22.5922,88.484911,60.0
Dealer,1,1,3,BHK,2345.17502,0,0,"Sector-65 Gurgaon,Gurgaon",28.403138,77.070052,270.0
Dealer,1,0,2,BHK,1100.0,0,1,"Sarjapur,Bangalore",12.86,77.786,55.0
Dealer,0,0,1,BHK,500.0,1,1,"Choolaimedu,Chennai",13.0578,80.2267,31.0
Builder,1,1,3,BHK,1202.857143,0,0,"Jalukbari,Guwahati",26.154874,91.670312,42.1
Dealer,0,1,3,BHK,1550.227367,1,1,"Sector-110 Noida,Noida",28.536585,77.383669,75.0
Dealer,0,0,3,BHK,1292.407108,1,1,"Tamando,Bhubaneswar",20.236361,85.743845,40.0
Dealer,1,1,2,BHK,72851.97887,0,0,"Baner,Pune",18.558319,73.77588,7860.0
Owner,0,0,3,BHK,1202.115724,1,1,"Sector-137 Noida,Noida",28.506454,77.40956800000001,75.0
Builder,0,0,2,BHK,1050.0,1,0,"Bommanahalli,Bangalore",12.907374,77.625811,33.6
Owner,1,1,3,BHK,1495.170877,0,1,"Sector-79 Noida,Noida",28.558047,77.392752,80.5
Dealer,1,1,2,BHK,580.0,0,0,"Sector-89 Gurgaon,Gurgaon",28.418638,76.94541600000001,23.2
Owner,0,0,3,BHK,1388.337961,1,1,"Samarpan Circle,Jamnagar",22.47,70.07,35.0
Dealer,1,0,2,BHK,750.1129687999999,0,1,"Madhyamgram,Kolkata",22.7,88.45,16.6
Dealer,1,1,2,BHK,1190.227605,0,1,"Patia,Bhubaneswar",20.353795,85.82101999999999,57.0
Owner,0,0,2,BHK,932.9187028,1,1,"Kompally,Secunderabad",17.546483,78.480303,42.0
Dealer,1,1,3,BHK,634.3046638,0,0,"Hinjewadi,Lalitpur",18.5853,73.7413,89.9
Dealer,0,0,1,BHK,550.0550055,1,1,"Sector-9 New Panvel,Lalitpur",28.716907,77.12469899999999,45.0
Owner,0,0,2,BHK,980.0078401,1,1,"Sundarpada,Bhubaneswar",20.230195,85.816005,25.0
Builder,1,1,3,BHK,1474.418605,0,0,"Zirakpur,Mohali",30.65,76.82,63.4
Dealer,0,0,2,BHK,849.0566037999998,1,1,"Rajarhat,Kolkata",22.54111,88.33778000000001,45.0
Dealer,0,1,2,BHK,725.0665877,1,1,"Sector 86 Faridabad,Faridabad",28.406388,77.342588,24.5
Dealer,0,0,4,BHK,3571.0742979999995,1,1,"Dollar Scheme Colony,Bangalore",12.96991,77.59796,360.0
Dealer,0,0,2,BHK,919.8423127,1,1,"Rajarhat,Kolkata",22.54111,88.33778000000001,35.0
Dealer,0,1,3,BHK,1557.285873,1,1,"Sector 17 Ulwe,Maharashtra",18.964489,73.019574,140.0
